start_timestamp,sequence,cat,class_product,size,class_weight,start_timestamp,seconds
2021-03-31 17:29:07,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-03-31 17:29:07,7.0
2021-03-31 17:43:38,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-03-31 17:43:38,124.0
2021-03-31 17:58:08,Calendar Email Utilities Utliities,G,3,4,2.0,2021-03-31 17:58:08,6.0
2021-03-31 18:12:39,News Shopping  Browsers Social ,P,1,6,1.0,2021-03-31 18:12:39,43.0
2021-03-31 18:27:10,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-03-31 18:27:10,152.0
2021-03-31 18:41:40,Utilities News Social,N,2,3,1.0,2021-03-31 18:41:40,105.0
2021-03-31 18:56:11,Utilities News Social,P,1,3,0.5,2021-03-31 18:56:11,75.0
2021-03-31 19:10:41,Message NMU Portal Email Writing,G,3,5,2.5,2021-03-31 19:10:41,36.0
2021-03-31 19:25:12, Social News,N,2,3,1.0,2021-03-31 19:25:12,73.0
2021-03-31 19:39:43,Utilities Photos Music Social News ,P,1,6,1.0,2021-03-31 19:39:43,106.0
2021-03-31 19:54:13,Utilities Shopping News,N,2,3,1.0,2021-03-31 19:54:13,121.0
2021-03-31 20:08:44,Message NMU Portal Email Writing,G,3,5,2.5,2021-03-31 20:08:44,15.0
2021-03-31 20:23:14,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-03-31 20:23:14,44.0
2021-03-31 20:37:45,News Shopping  Browsers Social ,N,2,6,2.0,2021-03-31 20:37:45,89.0
2021-03-31 20:52:16,Utilities News Social,P,1,3,0.5,2021-03-31 20:52:16,119.0
2021-03-31 21:06:46,Utilities News Social,N,2,3,1.0,2021-03-31 21:06:46,34.0
2021-03-31 21:21:17,Utilities News Social,P,1,3,0.5,2021-03-31 21:21:17,110.0
2021-03-31 21:35:47,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-03-31 21:35:47,9.0
2021-03-31 21:50:18,Utilities Shopping News,P,1,3,0.5,2021-03-31 21:50:18,253.0
2021-03-31 22:04:49,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-03-31 22:04:49,148.0
2021-03-31 22:19:19,Utilities Photos Music Social News ,P,1,6,1.0,2021-03-31 22:19:19,87.0
2021-03-31 22:33:50,Utilities Shopping News,N,2,3,1.0,2021-03-31 22:33:50,22.0
2021-03-31 22:48:20,Utilities Shopping News,N,2,3,1.0,2021-03-31 22:48:20,29.0
2021-03-31 23:02:51,Utilities News Social,P,1,3,0.5,2021-03-31 23:02:51,16.0
2021-03-31 23:17:22, Social News,N,2,3,1.0,2021-03-31 23:17:22,7.0
2021-03-31 23:31:52,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-03-31 23:31:52,78.0
2021-03-31 23:46:23,Utilities Shopping News,N,2,3,1.0,2021-03-31 23:46:23,102.0
2021-04-01 00:00:53,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-01 00:00:53,159.0
2021-04-01 00:15:24,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 00:15:24,74.0
2021-04-01 00:29:55, Social News,N,2,3,1.0,2021-04-01 00:29:55,32.0
2021-04-01 00:44:25,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-01 00:44:25,203.0
2021-04-01 00:58:56,Intelligence Email File Writing,G,3,4,2.0,2021-04-01 00:58:56,26.0
2021-04-01 01:13:26,Utilities Shopping News,P,1,3,0.5,2021-04-01 01:13:26,99.0
2021-04-01 01:27:57,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-01 01:27:57,127.0
2021-04-01 01:42:28,Utilities News Social,N,2,3,1.0,2021-04-01 01:42:28,163.0
2021-04-01 01:56:58,Utilities Shopping News,P,1,3,0.5,2021-04-01 01:56:58,156.0
2021-04-01 02:11:29,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 02:11:29,24.0
2021-04-01 02:25:59,Utilities Shopping News,P,1,3,0.5,2021-04-01 02:25:59,63.0
2021-04-01 02:40:30, Social News,N,2,3,1.0,2021-04-01 02:40:30,187.0
2021-04-01 02:55:01,Calendar Email Utilities Portal,G,3,4,2.0,2021-04-01 02:55:01,11.0
2021-04-01 03:09:31,Utilities Shopping News,N,2,3,1.0,2021-04-01 03:09:31,51.0
2021-04-01 03:24:02, Social News,P,1,3,0.5,2021-04-01 03:24:02,26.0
2021-04-01 03:38:32,Utilities News Social,P,1,3,0.5,2021-04-01 03:38:32,105.0
2021-04-01 03:53:03, Social News,N,2,3,1.0,2021-04-01 03:53:03,23.0
2021-04-01 04:07:34,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 04:07:34,107.0
2021-04-01 04:22:04, Social News,P,1,3,0.5,2021-04-01 04:22:04,79.0
2021-04-01 04:36:35,Utilities Shopping News,P,1,3,0.5,2021-04-01 04:36:35,14.0
2021-04-01 04:51:05,News Shopping  Browsers Social ,P,1,6,1.0,2021-04-01 04:51:05,45.0
2021-04-01 05:05:36,Intelligence Email File Writing,G,3,4,2.0,2021-04-01 05:05:36,46.0
2021-04-01 05:20:07,Intelligence Email File Writing,G,3,4,2.0,2021-04-01 05:20:07,85.0
2021-04-01 05:34:37,Utilities News Social,P,1,3,0.5,2021-04-01 05:34:37,72.0
2021-04-01 05:49:08,Utilities News Social,P,1,3,0.5,2021-04-01 05:49:08,62.0
2021-04-01 06:03:38,Intelligence Email File Writing,G,3,4,2.0,2021-04-01 06:03:38,121.0
2021-04-01 06:18:09, Social News,P,1,3,0.5,2021-04-01 06:18:09,26.0
2021-04-01 06:32:40,Utilities Shopping News,N,2,3,1.0,2021-04-01 06:32:40,8.0
2021-04-01 06:47:10,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-01 06:47:10,85.0
2021-04-01 07:01:41,Intelligence Email File Writing,G,3,4,2.0,2021-04-01 07:01:41,159.0
2021-04-01 07:16:11,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-01 07:16:11,86.0
2021-04-01 07:30:42,Intelligence Email File Writing,G,3,4,2.0,2021-04-01 07:30:42,24.0
2021-04-01 07:45:13,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-01 07:45:13,51.0
2021-04-01 07:59:43,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-01 07:59:43,86.0
2021-04-01 08:14:14,Utilities News Social,P,1,3,0.5,2021-04-01 08:14:14,3.0
2021-04-01 08:28:44, Social News,P,1,3,0.5,2021-04-01 08:28:44,50.0
2021-04-01 08:43:15,Intelligence Email File Writing,G,3,4,2.0,2021-04-01 08:43:15,55.0
2021-04-01 08:57:46,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-01 08:57:46,38.0
2021-04-01 09:12:16,Utilities Shopping News,N,2,3,1.0,2021-04-01 09:12:16,132.0
2021-04-01 09:26:47,News Shopping  Browsers Social ,P,1,6,1.0,2021-04-01 09:26:47,41.0
2021-04-01 09:41:17,Intelligence Email File Writing,G,3,4,2.0,2021-04-01 09:41:17,64.0
2021-04-01 09:55:48,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 09:55:48,102.0
2021-04-01 10:10:19,Utilities News Social,N,2,3,1.0,2021-04-01 10:10:19,106.0
2021-04-01 10:24:49,News Shopping  Browsers Social ,N,2,6,2.0,2021-04-01 10:24:49,63.0
2021-04-01 10:39:20,Utilities News Social,P,1,3,0.5,2021-04-01 10:39:20,9.0
2021-04-01 10:53:50,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 10:53:50,72.0
2021-04-01 11:08:21,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 11:08:21,138.0
2021-04-01 11:22:52, Social News,P,1,3,0.5,2021-04-01 11:22:52,195.0
2021-04-01 11:37:22,Utilities News Social,N,2,3,1.0,2021-04-01 11:37:22,18.0
2021-04-01 11:51:53,Intelligence Email File Writing,G,3,4,2.0,2021-04-01 11:51:53,47.0
2021-04-01 12:06:23, Social News,N,2,3,1.0,2021-04-01 12:06:23,4.0
2021-04-01 12:20:54, Social News,N,2,3,1.0,2021-04-01 12:20:54,266.0
2021-04-01 12:35:25,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 12:35:25,72.0
2021-04-01 12:49:55,Utilities News Social,P,1,3,0.5,2021-04-01 12:49:55,82.0
2021-04-01 13:04:26,Calendar Email Utilities Portal,G,3,4,2.0,2021-04-01 13:04:26,7.0
2021-04-01 13:18:56,News Shopping  Browsers Social ,P,1,6,1.0,2021-04-01 13:18:56,167.0
2021-04-01 13:33:27,Utilities Shopping News,N,2,3,1.0,2021-04-01 13:33:27,109.0
2021-04-01 13:47:58,Intelligence Email File Writing,G,3,4,2.0,2021-04-01 13:47:58,27.0
2021-04-01 14:02:28,Utilities Shopping News,N,2,3,1.0,2021-04-01 14:02:28,68.0
2021-04-01 14:16:59,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 14:16:59,27.0
2021-04-01 14:31:29,Utilities News Social,P,1,3,0.5,2021-04-01 14:31:29,84.0
2021-04-01 14:46:00,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 14:46:00,87.0
2021-04-01 15:00:31,Utilities News Social,P,1,3,0.5,2021-04-01 15:00:31,41.0
2021-04-01 15:15:01,Utilities News Social,N,2,3,1.0,2021-04-01 15:15:01,13.0
2021-04-01 15:29:32,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-01 15:29:32,182.0
2021-04-01 15:44:02,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 15:44:02,13.0
2021-04-01 15:58:33, Social News,N,2,3,1.0,2021-04-01 15:58:33,56.0
2021-04-01 16:13:04, Social News,P,1,3,0.5,2021-04-01 16:13:04,150.0
2021-04-01 16:27:34, Social News,P,1,3,0.5,2021-04-01 16:27:34,59.0
2021-04-01 16:42:05,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-01 16:42:05,58.0
2021-04-01 16:56:35,Utilities Shopping News,N,2,3,1.0,2021-04-01 16:56:35,24.0
2021-04-01 17:11:06,Utilities News Social,N,2,3,1.0,2021-04-01 17:11:06,21.0
2021-04-01 17:25:37,Utilities News Social,P,1,3,0.5,2021-04-01 17:25:37,59.0
2021-04-01 17:40:07, Social News,N,2,3,1.0,2021-04-01 17:40:07,69.0
2021-04-01 17:54:38,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 17:54:38,84.0
2021-04-01 18:09:08,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 18:09:08,19.0
2021-04-01 18:23:39,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 18:23:39,33.0
2021-04-01 18:38:10,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-01 18:38:10,12.0
2021-04-01 18:52:40,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-01 18:52:40,86.0
2021-04-01 19:07:11,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 19:07:11,139.0
2021-04-01 19:21:41, Social News,P,1,3,0.5,2021-04-01 19:21:41,4.0
2021-04-01 19:36:12, Social News,P,1,3,0.5,2021-04-01 19:36:12,7.0
2021-04-01 19:50:43,Utilities Shopping News,N,2,3,1.0,2021-04-01 19:50:43,75.0
2021-04-01 20:05:13,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 20:05:13,149.0
2021-04-01 20:19:44,Utilities Shopping News,N,2,3,1.0,2021-04-01 20:19:44,3.0
2021-04-01 20:34:14,Intelligence Email File Writing,G,3,4,2.0,2021-04-01 20:34:14,37.0
2021-04-01 20:48:45,Intelligence Email File Writing,G,3,4,2.0,2021-04-01 20:48:45,104.0
2021-04-01 21:03:16, Social News,N,2,3,1.0,2021-04-01 21:03:16,129.0
2021-04-01 21:17:46,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-01 21:17:46,151.0
2021-04-01 21:32:17,Utilities Shopping News,N,2,3,1.0,2021-04-01 21:32:17,81.0
2021-04-01 21:46:47,Utilities Shopping News,P,1,3,0.5,2021-04-01 21:46:47,26.0
2021-04-01 22:01:18,News Shopping  Browsers Social ,N,2,6,2.0,2021-04-01 22:01:18,46.0
2021-04-01 22:15:49,Utilities News Social,N,2,3,1.0,2021-04-01 22:15:49,13.0
2021-04-01 22:30:19,Utilities Shopping News,N,2,3,1.0,2021-04-01 22:30:19,124.0
2021-04-01 22:44:50,Utilities Shopping News,N,2,3,1.0,2021-04-01 22:44:50,79.0
2021-04-01 22:59:20,Intelligence Email File Writing,G,3,4,2.0,2021-04-01 22:59:20,70.0
2021-04-01 23:13:51,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 23:13:51,30.0
2021-04-01 23:28:22,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-01 23:28:22,57.0
2021-04-01 23:42:52,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-01 23:42:52,57.0
2021-04-01 23:57:23,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-01 23:57:23,60.0
2021-04-02 00:11:53,Utilities News Social,N,2,3,1.0,2021-04-02 00:11:53,3.0
2021-04-02 00:26:24,Intelligence Email File Writing,G,3,4,2.0,2021-04-02 00:26:24,12.0
2021-04-02 00:40:55,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-02 00:40:55,22.0
2021-04-02 00:55:25,Utilities News Social,P,1,3,0.5,2021-04-02 00:55:25,29.0
2021-04-02 01:09:56,Utilities News Social,N,2,3,1.0,2021-04-02 01:09:56,135.0
2021-04-02 01:24:26,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-02 01:24:26,23.0
2021-04-02 01:38:57,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-02 01:38:57,6.0
2021-04-02 01:53:28,Utilities News Social,N,2,3,1.0,2021-04-02 01:53:28,29.0
2021-04-02 02:07:58,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-02 02:07:58,0.0
2021-04-02 02:22:29,Utilities News Social,N,2,3,1.0,2021-04-02 02:22:29,57.0
2021-04-02 02:36:59,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-02 02:36:59,55.0
2021-04-02 02:51:30,Utilities News Social,P,1,3,0.5,2021-04-02 02:51:30,35.0
2021-04-02 03:06:01, Social News,P,1,3,0.5,2021-04-02 03:06:01,91.0
2021-04-02 03:20:31,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-02 03:20:31,14.0
2021-04-02 03:35:02,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-02 03:35:02,8.0
2021-04-02 03:49:32,Utilities Shopping News,P,1,3,0.5,2021-04-02 03:49:32,62.0
2021-04-02 04:04:03,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-02 04:04:03,174.0
2021-04-02 04:18:34,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-02 04:18:34,149.0
2021-04-02 04:33:04,News Shopping  Browsers Social ,N,2,6,2.0,2021-04-02 04:33:04,174.0
2021-04-02 04:47:35,Utilities Shopping News,N,2,3,1.0,2021-04-02 04:47:35,111.0
2021-04-02 05:02:05,Intelligence Email File Writing,G,3,4,2.0,2021-04-02 05:02:05,42.0
2021-04-02 05:16:36,Utilities Shopping News,N,2,3,1.0,2021-04-02 05:16:36,89.0
2021-04-02 05:31:07, Social News,P,1,3,0.5,2021-04-02 05:31:07,79.0
2021-04-02 05:45:37,Calendar Email Utilities Utliities,G,3,4,2.0,2021-04-02 05:45:37,62.0
2021-04-02 06:00:08,Utilities Shopping News,N,2,3,1.0,2021-04-02 06:00:08,43.0
2021-04-02 06:14:38,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-02 06:14:38,95.0
2021-04-02 06:29:09,News Shopping  Browsers Social ,P,1,6,1.0,2021-04-02 06:29:09,7.0
2021-04-02 06:43:40,Utilities Shopping News,P,1,3,0.5,2021-04-02 06:43:40,94.0
2021-04-02 06:58:10,Utilities Photos Music Social News ,P,1,6,1.0,2021-04-02 06:58:10,27.0
2021-04-02 07:12:41,Utilities News Social,P,1,3,0.5,2021-04-02 07:12:41,163.0
2021-04-02 07:27:11,Intelligence Email File Writing,G,3,4,2.0,2021-04-02 07:27:11,133.0
2021-04-02 07:41:42,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-02 07:41:42,128.0
2021-04-02 07:56:13,Utilities News Social,N,2,3,1.0,2021-04-02 07:56:13,55.0
2021-04-02 08:10:43, Social News,N,2,3,1.0,2021-04-02 08:10:43,94.0
2021-04-02 08:25:14,Utilities Shopping News,P,1,3,0.5,2021-04-02 08:25:14,65.0
2021-04-02 08:39:44,Intelligence Email File Writing,G,3,4,2.0,2021-04-02 08:39:44,10.0
2021-04-02 08:54:15,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-02 08:54:15,58.0
2021-04-02 09:08:46,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-02 09:08:46,9.0
2021-04-02 09:23:16,Utilities News Social,P,1,3,0.5,2021-04-02 09:23:16,149.0
2021-04-02 09:37:47,Utilities Shopping News,P,1,3,0.5,2021-04-02 09:37:47,20.0
2021-04-02 09:52:17,Utilities Shopping News,N,2,3,1.0,2021-04-02 09:52:17,9.0
2021-04-02 10:06:48,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-02 10:06:48,6.0
2021-04-02 10:21:19,Utilities News Social,P,1,3,0.5,2021-04-02 10:21:19,164.0
2021-04-02 10:35:49,Utilities Shopping News,P,1,3,0.5,2021-04-02 10:35:49,58.0
2021-04-02 10:50:20, Social News,N,2,3,1.0,2021-04-02 10:50:20,105.0
2021-04-02 11:04:50,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-02 11:04:50,21.0
2021-04-02 11:19:21,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-02 11:19:21,46.0
2021-04-02 11:33:52, Social News,N,2,3,1.0,2021-04-02 11:33:52,4.0
2021-04-02 11:48:22,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-02 11:48:22,155.0
2021-04-02 12:02:53,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-02 12:02:53,12.0
2021-04-02 12:17:23,Intelligence Email File Writing,G,3,4,2.0,2021-04-02 12:17:23,5.0
2021-04-02 12:31:54,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-02 12:31:54,105.0
2021-04-02 12:46:25,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-02 12:46:25,50.0
2021-04-02 13:00:55,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-02 13:00:55,29.0
2021-04-02 13:15:26,Utilities News Social,N,2,3,1.0,2021-04-02 13:15:26,4.0
2021-04-02 13:29:56,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-02 13:29:56,20.0
2021-04-02 13:44:27, Social News,P,1,3,0.5,2021-04-02 13:44:27,6.0
2021-04-02 13:58:58,Utilities Shopping News,N,2,3,1.0,2021-04-02 13:58:58,125.0
2021-04-02 14:13:28,News Shopping  Browsers Social ,N,2,6,2.0,2021-04-02 14:13:28,221.0
2021-04-02 14:27:59,Utilities News Social,P,1,3,0.5,2021-04-02 14:27:59,172.0
2021-04-02 14:42:29,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-02 14:42:29,71.0
2021-04-02 14:57:00, Social News,P,1,3,0.5,2021-04-02 14:57:00,63.0
2021-04-02 15:11:31,Utilities News Social,N,2,3,1.0,2021-04-02 15:11:31,20.0
2021-04-02 15:26:01,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-02 15:26:01,57.0
2021-04-02 15:40:32,Utilities News Social,N,2,3,1.0,2021-04-02 15:40:32,93.0
2021-04-02 15:55:02,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-02 15:55:02,12.0
2021-04-02 16:09:33,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-02 16:09:33,163.0
2021-04-02 16:24:04,Utilities News Social,P,1,3,0.5,2021-04-02 16:24:04,13.0
2021-04-02 16:38:34,Calendar Email Utilities Utliities,G,3,4,2.0,2021-04-02 16:38:34,19.0
2021-04-02 16:53:05,Utilities News Social,P,1,3,0.5,2021-04-02 16:53:05,155.0
2021-04-02 17:07:35,Utilities News Social,P,1,3,0.5,2021-04-02 17:07:35,58.0
2021-04-02 17:22:06,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-02 17:22:06,182.0
2021-04-02 17:36:37,Intelligence Email File Writing,G,3,4,2.0,2021-04-02 17:36:37,220.0
2021-04-02 17:51:07,News Shopping  Browsers Social ,N,2,6,2.0,2021-04-02 17:51:07,36.0
2021-04-02 18:05:38,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-02 18:05:38,85.0
2021-04-02 18:20:08,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-02 18:20:08,94.0
2021-04-02 18:34:39,Intelligence Email File Writing,G,3,4,2.0,2021-04-02 18:34:39,107.0
2021-04-02 18:49:10,Utilities Shopping News,N,2,3,1.0,2021-04-02 18:49:10,47.0
2021-04-02 19:03:40,Utilities News Social,N,2,3,1.0,2021-04-02 19:03:40,120.0
2021-04-02 19:18:11,Intelligence Email File Writing,G,3,4,2.0,2021-04-02 19:18:11,63.0
2021-04-02 19:32:41,Utilities News Social,N,2,3,1.0,2021-04-02 19:32:41,82.0
2021-04-02 19:47:12,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-02 19:47:12,6.0
2021-04-02 20:01:43,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-02 20:01:43,27.0
2021-04-02 20:16:13,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-02 20:16:13,61.0
2021-04-02 20:30:44,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-02 20:30:44,119.0
2021-04-02 20:45:14,Utilities News Social,N,2,3,1.0,2021-04-02 20:45:14,3.0
2021-04-02 20:59:45,Utilities Shopping News,P,1,3,0.5,2021-04-02 20:59:45,92.0
2021-04-02 21:14:16, Social News,P,1,3,0.5,2021-04-02 21:14:16,31.0
2021-04-02 21:28:46,News Shopping  Browsers Social ,P,1,6,1.0,2021-04-02 21:28:46,121.0
2021-04-02 21:43:17,Utilities News Social,P,1,3,0.5,2021-04-02 21:43:17,118.0
2021-04-02 21:57:47,News Shopping  Browsers Social ,P,1,6,1.0,2021-04-02 21:57:47,77.0
2021-04-02 22:12:18,Utilities News Social,P,1,3,0.5,2021-04-02 22:12:18,173.0
2021-04-02 22:26:49,Utilities News Social,N,2,3,1.0,2021-04-02 22:26:49,178.0
2021-04-02 22:41:19,Calendar Email Utilities Portal,G,3,4,2.0,2021-04-02 22:41:19,248.0
2021-04-02 22:55:50,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-02 22:55:50,141.0
2021-04-02 23:10:20, Social News,N,2,3,1.0,2021-04-02 23:10:20,25.0
2021-04-02 23:24:51,Utilities Photos Music Social News ,P,1,6,1.0,2021-04-02 23:24:51,14.0
2021-04-02 23:39:22,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-02 23:39:22,85.0
2021-04-02 23:53:52,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-02 23:53:52,133.0
2021-04-03 00:08:23,Utilities News Social,N,2,3,1.0,2021-04-03 00:08:23,38.0
2021-04-03 00:22:53,Calendar Email Utilities Portal,G,3,4,2.0,2021-04-03 00:22:53,115.0
2021-04-03 00:37:24,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-03 00:37:24,16.0
2021-04-03 00:51:55,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-03 00:51:55,68.0
2021-04-03 01:06:25,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-03 01:06:25,84.0
2021-04-03 01:20:56,Utilities News Social,N,2,3,1.0,2021-04-03 01:20:56,96.0
2021-04-03 01:35:26,Utilities News Social,N,2,3,1.0,2021-04-03 01:35:26,68.0
2021-04-03 01:49:57,Utilities News Social,P,1,3,0.5,2021-04-03 01:49:57,117.0
2021-04-03 02:04:28,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-03 02:04:28,144.0
2021-04-03 02:18:58,Utilities News Social,P,1,3,0.5,2021-04-03 02:18:58,146.0
2021-04-03 02:33:29,Utilities News Social,P,1,3,0.5,2021-04-03 02:33:29,174.0
2021-04-03 02:47:59,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-03 02:47:59,103.0
2021-04-03 03:02:30,Utilities News Social,N,2,3,1.0,2021-04-03 03:02:30,105.0
2021-04-03 03:17:01,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-03 03:17:01,72.0
2021-04-03 03:31:31,Calendar Email Utilities Portal,G,3,4,2.0,2021-04-03 03:31:31,233.0
2021-04-03 03:46:02,Utilities Shopping News,P,1,3,0.5,2021-04-03 03:46:02,60.0
2021-04-03 04:00:32,Utilities Shopping News,P,1,3,0.5,2021-04-03 04:00:32,198.0
2021-04-03 04:15:03, Social News,N,2,3,1.0,2021-04-03 04:15:03,103.0
2021-04-03 04:29:34,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-03 04:29:34,90.0
2021-04-03 04:44:04,Utilities News Social,P,1,3,0.5,2021-04-03 04:44:04,109.0
2021-04-03 04:58:35,Utilities News Social,N,2,3,1.0,2021-04-03 04:58:35,22.0
2021-04-03 05:13:05,Intelligence Email File Writing,G,3,4,2.0,2021-04-03 05:13:05,19.0
2021-04-03 05:27:36,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-03 05:27:36,76.0
2021-04-03 05:42:07,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-03 05:42:07,12.0
2021-04-03 05:56:37,Utilities News Social,N,2,3,1.0,2021-04-03 05:56:37,27.0
2021-04-03 06:11:08,Intelligence Email File Writing,G,3,4,2.0,2021-04-03 06:11:08,16.0
2021-04-03 06:25:38,Utilities News Social,N,2,3,1.0,2021-04-03 06:25:38,75.0
2021-04-03 06:40:09,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-03 06:40:09,1.0
2021-04-03 06:54:40,Utilities News Social,N,2,3,1.0,2021-04-03 06:54:40,76.0
2021-04-03 07:09:10,Utilities Shopping News,P,1,3,0.5,2021-04-03 07:09:10,77.0
2021-04-03 07:23:41,Calendar Email Utilities Portal,G,3,4,2.0,2021-04-03 07:23:41,231.0
2021-04-03 07:38:11,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-03 07:38:11,72.0
2021-04-03 07:52:42,Utilities Photos Music Social News ,P,1,6,1.0,2021-04-03 07:52:42,78.0
2021-04-03 08:07:13,Calendar Email Utilities Utliities,G,3,4,2.0,2021-04-03 08:07:13,72.0
2021-04-03 08:21:43, Social News,N,2,3,1.0,2021-04-03 08:21:43,53.0
2021-04-03 08:36:14, Social News,P,1,3,0.5,2021-04-03 08:36:14,15.0
2021-04-03 08:50:44,Utilities News Social,N,2,3,1.0,2021-04-03 08:50:44,72.0
2021-04-03 09:05:15,Utilities News Social,P,1,3,0.5,2021-04-03 09:05:15,59.0
2021-04-03 09:19:46,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-03 09:19:46,155.0
2021-04-03 09:34:16,News Shopping  Browsers Social ,P,1,6,1.0,2021-04-03 09:34:16,10.0
2021-04-03 09:48:47,Utilities Shopping News,N,2,3,1.0,2021-04-03 09:48:47,178.0
2021-04-03 10:03:17,Intelligence Email File Writing,G,3,4,2.0,2021-04-03 10:03:17,45.0
2021-04-03 10:17:48,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-03 10:17:48,51.0
