start_timestamp,sequence,cat,class_product,size,class_weight,seconds
2021-02-24 16:23:20,Calendar Email Utilities Utliities,G,3,4,2,127
2021-02-24 16:37:51,Utilities Photos Music Social News,N,2,6,2,97
2021-02-24 16:52:22,News Shopping  Browsers Social,P,1,6,1,16
2021-02-24 17:06:52,Search Shopping Social Utilities,P,1,4,0.6666666667,47
2021-02-24 17:21:23,Presentation Meeting Email Project Email Utilities,G,3,6,3,152
2021-02-24 17:35:53,Presentation Meeting Email Project Email Utilities,G,3,6,3,22
2021-02-24 17:50:24,Spreadsheet Utilities Browsers Email,G,3,5,2.5,48
2021-02-24 18:04:55,Social News,P,1,3,0.5,67
2021-02-24 18:19:25,Presentation Meeting Email Project Email Utilities,G,3,6,3,168
2021-02-24 18:33:56,Calendar Email Utilities Utliities,G,3,4,2,51
2021-02-24 18:48:26,Message NMU Portal Email Writing,G,3,5,2.5,37
2021-02-24 19:02:57,Intelligence Email File Writing,G,3,4,2,59
2021-02-24 19:17:28,Utilities News Social,P,1,3,0.5,145
2021-02-24 19:31:58,Utilities Shopping News,P,1,3,0.5,62
2021-02-24 19:46:29,News Shopping  Browsers Social,N,2,6,2,111
2021-02-24 20:00:59,Utilities News Social,N,2,3,1,241
2021-02-24 20:15:30,Presentation Meeting Email Project Email Utilities,G,3,6,3,10
2021-02-24 20:30:01,Search Shopping Social Utilities,P,1,4,0.6666666667,137
2021-02-24 20:44:31,Presentation Meeting Email Project Email Utilities,G,3,6,3,158
2021-02-24 20:59:02,Utilities Shopping News,N,2,3,1,133
2021-02-24 21:13:32,Spreadsheet Utilities Browsers Email,G,3,5,2.5,184
2021-02-24 21:28:03,Search Shopping Social Utilities,P,1,4,0.6666666667,44
2021-02-24 21:42:34,Social News,N,2,3,1,188
2021-02-24 21:57:04,Social News,P,1,3,0.5,92
2021-02-24 22:11:35,Utilities Photos Music Social News,N,2,6,2,89
2021-02-24 22:26:05,Presentation Meeting Email Project Email Utilities,G,3,6,3,188
2021-02-24 22:40:36,Utilities News Social,P,1,3,0.5,59
2021-02-24 22:55:07,Utilities News Social,P,1,3,0.5,130
2021-02-24 23:09:37,Calendar Email Utilities Utliities,G,3,4,2,34
2021-02-24 23:24:08,Calendar Email Utilities Utliities,G,3,4,2,10
2021-02-24 23:38:38,Calendar Email Utilities Portal,G,3,4,2,26
2021-02-24 23:53:09,Utilities Photos Music Social News,N,2,6,2,53
2021-02-25 00:07:40,Utilities Shopping News,N,2,3,1,54
2021-02-25 00:22:10,Social News,N,2,3,1,31
2021-02-25 00:36:41,Spreadsheet Utilities Browsers Email,G,3,5,2.5,195
2021-02-25 00:51:11,Utilities Photos Music Social News,N,2,6,2,4
2021-02-25 01:05:42,Intelligence Email File Writing,G,3,4,2,99
2021-02-25 01:20:13,Presentation Meeting Email Project Email Utilities,G,3,6,3,95
2021-02-25 01:34:43,Presentation Meeting Email Project Email Utilities,G,3,6,3,111
2021-02-25 01:49:14,Intelligence Email File Writing,G,3,4,2,120
2021-02-25 02:03:44,Social News,N,2,3,1,25
2021-02-25 02:18:15,Utilities Photos Music Social News,N,2,6,2,75
2021-02-25 02:32:46,Utilities News Social,P,1,3,0.5,12
2021-02-25 02:47:16,Utilities Shopping News,N,2,3,1,3
2021-02-25 03:01:47,Search Shopping Social Utilities,P,1,4,0.6666666667,20
2021-02-25 03:16:17,Utilities Shopping News,N,2,3,1,206
2021-02-25 03:30:48,Calendar Email Utilities Utliities,G,3,4,2,5
2021-02-25 03:45:19,Social News,P,1,3,0.5,68
2021-02-25 03:59:49,Utilities Shopping News,P,1,3,0.5,118
2021-02-25 04:14:20,Utilities News Social,P,1,3,0.5,95
2021-02-25 04:28:50,Message NMU Portal Email Writing,G,3,5,2.5,25
2021-02-25 04:43:21,News Shopping  Browsers Social,P,1,6,1,0
2021-02-25 04:57:52,Intelligence Email File Writing,G,3,4,2,87
2021-02-25 05:12:22,Social News,P,1,3,0.5,35
2021-02-25 05:26:53,Calendar Email Utilities Portal,G,3,4,2,105
2021-02-25 05:41:23,Utilities Shopping News,P,1,3,0.5,139
2021-02-25 05:55:54,Utilities News Social,N,2,3,1,136
2021-02-25 06:10:25,Spreadsheet Utilities Browsers Email,G,3,5,2.5,80
2021-02-25 06:24:55,Message NMU Portal Email Writing,G,3,5,2.5,96
2021-02-25 06:39:26,Utilities Shopping News,N,2,3,1,89
2021-02-25 06:53:56,Message NMU Portal Email Writing,G,3,5,2.5,124
2021-02-25 07:08:27,Social News,N,2,3,1,21
2021-02-25 07:22:58,Social News,P,1,3,0.5,157
2021-02-25 07:37:28,Utilities Shopping News,N,2,3,1,108
2021-02-25 07:51:59,Social News,P,1,3,0.5,82
2021-02-25 08:06:29,Presentation Meeting Email Project Email Utilities,G,3,6,3,139
2021-02-25 08:21:00,Intelligence Email File Writing,G,3,4,2,72
2021-02-25 08:35:31,Utilities Photos Music Social News,P,1,6,1,99
2021-02-25 08:50:01,Calendar Email Utilities Portal,G,3,4,2,22
2021-02-25 09:04:32,Utilities News Social,N,2,3,1,82
2021-02-25 09:19:02,Calendar Email Utilities Portal,G,3,4,2,133
2021-02-25 09:33:33,Utilities News Social,P,1,3,0.5,20
2021-02-25 09:48:04,News Shopping  Browsers Social,N,2,6,2,71
2021-02-25 10:02:34,Utilities News Social,P,1,3,0.5,72
2021-02-25 10:17:05,Utilities Shopping News,P,1,3,0.5,77
2021-02-25 10:31:35,Utilities News Social,N,2,3,1,266
2021-02-25 10:46:06,Utilities Photos Music Social News,P,1,6,1,124
2021-02-25 11:00:37,Intelligence Email File Writing,G,3,4,2,14
2021-02-25 11:15:07,Utilities Shopping News,P,1,3,0.5,152
2021-02-25 11:29:38,Social News,N,2,3,1,83
2021-02-25 11:44:08,Utilities Photos Music Social News,P,1,6,1,62
2021-02-25 11:58:39,Social News,P,1,3,0.5,17
2021-02-25 12:13:10,Search Shopping Social Utilities,P,1,4,0.6666666667,85
2021-02-25 12:27:40,Search Shopping Social Utilities,N,2,4,1.333333333,119
2021-02-25 12:42:11,Intelligence Email File Writing,G,3,4,2,16
2021-02-25 12:56:41,Intelligence Email File Writing,G,3,4,2,169
2021-02-25 13:11:12,Social News,P,1,3,0.5,11
2021-02-25 13:25:43,Utilities News Social,P,1,3,0.5,82
2021-02-25 13:40:13,Social News,N,2,3,1,135
2021-02-25 13:54:44,Calendar Email Utilities Utliities,G,3,4,2,193
2021-02-25 14:09:14,Social News,P,1,3,0.5,175
2021-02-25 14:23:45,Social News,N,2,3,1,3
2021-02-25 14:38:16,Utilities News Social,P,1,3,0.5,129
2021-02-25 14:52:46,Utilities Shopping News,N,2,3,1,41
2021-02-25 15:07:17,Spreadsheet Utilities Browsers Email,G,3,5,2.5,3
2021-02-25 15:21:47,Utilities News Social,N,2,3,1,197
2021-02-25 15:36:18,News Shopping  Browsers Social,N,2,6,2,157
2021-02-25 15:50:49,Message NMU Portal Email Writing,G,3,5,2.5,29
2021-02-25 16:05:19,Utilities News Social,P,1,3,0.5,34
2021-02-25 16:19:50,Utilities News Social,N,2,3,1,70
2021-02-25 16:34:20,Presentation Meeting Email Project Email Utilities,G,3,6,3,34
2021-02-25 16:48:51,Intelligence Email File Writing,G,3,4,2,45
2021-02-25 17:03:22,Utilities Photos Music Social News,N,2,6,2,72
2021-02-25 17:17:52,Utilities Photos Music Social News,N,2,6,2,10
2021-02-25 17:32:23,Message NMU Portal Email Writing,G,3,5,2.5,49
2021-02-25 17:46:53,Social News,P,1,3,0.5,46
2021-02-25 18:01:24,Utilities News Social,N,2,3,1,7
2021-02-25 18:15:55,Presentation Meeting Email Project Email Utilities,G,3,6,3,37
2021-02-25 18:30:25,Social News,N,2,3,1,82
2021-02-25 18:44:56,Intelligence Email File Writing,G,3,4,2,0
2021-02-25 18:59:26,Message NMU Portal Email Writing,G,3,5,2.5,58
2021-02-25 19:13:57,Utilities News Social,N,2,3,1,131
2021-02-25 19:28:28,Calendar Email Utilities Portal,G,3,4,2,14
2021-02-25 19:42:58,Presentation Meeting Email Project Email Utilities,G,3,6,3,33
2021-02-25 19:57:29,Utilities Photos Music Social News,P,1,6,1,34
2021-02-25 20:11:59,Social News,N,2,3,1,119
2021-02-25 20:26:30,Intelligence Email File Writing,G,3,4,2,9
2021-02-25 20:41:01,Search Shopping Social Utilities,N,2,4,1.333333333,93
2021-02-25 20:55:31,Utilities Shopping News,N,2,3,1,54
2021-02-25 21:10:02,Utilities Shopping News,P,1,3,0.5,44
2021-02-25 21:24:32,Calendar Email Utilities Utliities,G,3,4,2,51
2021-02-25 21:39:03,Spreadsheet Utilities Browsers Email,G,3,5,2.5,134
2021-02-25 21:53:34,News Shopping  Browsers Social,N,2,6,2,9
2021-02-25 22:08:04,Social News,P,1,3,0.5,91
2021-02-25 22:22:35,Spreadsheet Utilities Browsers Email,G,3,5,2.5,26
2021-02-25 22:37:05,Utilities Shopping News,P,1,3,0.5,25
2021-02-25 22:51:36,Utilities Shopping News,P,1,3,0.5,103
2021-02-25 23:06:07,Utilities News Social,N,2,3,1,301
2021-02-25 23:20:37,Search Shopping Social Utilities,P,1,4,0.6666666667,13
2021-02-25 23:35:08,Utilities News Social,P,1,3,0.5,72
2021-02-25 23:49:38,Social News,P,1,3,0.5,67
2021-02-26 00:04:09,News Shopping  Browsers Social,N,2,6,2,119
2021-02-26 00:18:40,Intelligence Email File Writing,G,3,4,2,150
2021-02-26 00:33:10,Utilities Photos Music Social News,N,2,6,2,62
2021-02-26 00:47:41,Social News,N,2,3,1,53
2021-02-26 01:02:11,Utilities Shopping News,N,2,3,1,9
2021-02-26 01:16:42,Utilities News Social,N,2,3,1,14
2021-02-26 01:31:13,Presentation Meeting Email Project Email Utilities,G,3,6,3,99
2021-02-26 01:45:43,Calendar Email Utilities Utliities,G,3,4,2,67
2021-02-26 02:00:14,Utilities News Social,N,2,3,1,87
2021-02-26 02:14:44,Utilities Shopping News,N,2,3,1,27
2021-02-26 02:29:15,Utilities Photos Music Social News,N,2,6,2,69
2021-02-26 02:43:46,Calendar Email Utilities Portal,G,3,4,2,144
2021-02-26 02:58:16,Intelligence Email File Writing,G,3,4,2,210
2021-02-26 03:12:47,Utilities Photos Music Social News,P,1,6,1,146
2021-02-26 03:27:17,Utilities News Social,N,2,3,1,141
2021-02-26 03:41:48,Utilities News Social,P,1,3,0.5,70
2021-02-26 03:56:19,News Shopping  Browsers Social,N,2,6,2,44
2021-02-26 04:10:49,News Shopping  Browsers Social,P,1,6,1,79
2021-02-26 04:25:20,News Shopping  Browsers Social,P,1,6,1,151
2021-02-26 04:39:50,Social News,P,1,3,0.5,71
2021-02-26 04:54:21,Message NMU Portal Email Writing,G,3,5,2.5,128
2021-02-26 05:08:52,Message NMU Portal Email Writing,G,3,5,2.5,26
2021-02-26 05:23:22,Utilities Shopping News,N,2,3,1,74
2021-02-26 05:37:53,Utilities News Social,P,1,3,0.5,35
2021-02-26 05:52:23,Presentation Meeting Email Project Email Utilities,G,3,6,3,199
2021-02-26 06:06:54,Utilities Shopping News,N,2,3,1,113
2021-02-26 06:21:25,Intelligence Email File Writing,G,3,4,2,87
2021-02-26 06:35:55,Utilities News Social,N,2,3,1,31
2021-02-26 06:50:26,Social News,P,1,3,0.5,126
2021-02-26 07:04:56,Calendar Email Utilities Portal,G,3,4,2,86
2021-02-26 07:19:27,Presentation Meeting Email Project Email Utilities,G,3,6,3,140
2021-02-26 07:33:58,Utilities Photos Music Social News,N,2,6,2,43
2021-02-26 07:48:28,Message NMU Portal Email Writing,G,3,5,2.5,48
2021-02-26 08:02:59,Utilities Shopping News,N,2,3,1,77
2021-02-26 08:17:29,Presentation Meeting Email Project Email Utilities,G,3,6,3,52
2021-02-26 08:32:00,Utilities News Social,N,2,3,1,4
2021-02-26 08:46:31,Intelligence Email File Writing,G,3,4,2,97
2021-02-26 09:01:01,Social News,N,2,3,1,19
2021-02-26 09:15:32,Presentation Meeting Email Project Email Utilities,G,3,6,3,32
2021-02-26 09:30:02,Utilities Shopping News,P,1,3,0.5,109
2021-02-26 09:44:33,Social News,P,1,3,0.5,12
2021-02-26 09:59:04,Utilities Photos Music Social News,N,2,6,2,9
2021-02-26 10:13:34,Utilities Shopping News,P,1,3,0.5,1
2021-02-26 10:28:05,Utilities Shopping News,N,2,3,1,73
2021-02-26 10:42:35,Calendar Email Utilities Portal,G,3,4,2,9
2021-02-26 10:57:06,Presentation Meeting Email Project Email Utilities,G,3,6,3,30
2021-02-26 11:11:37,Utilities Photos Music Social News,P,1,6,1,150
2021-02-26 11:26:07,Search Shopping Social Utilities,P,1,4,0.6666666667,45
2021-02-26 11:40:38,Utilities Shopping News,N,2,3,1,13
2021-02-26 11:55:08,Utilities Photos Music Social News,P,1,6,1,92
2021-02-26 12:09:39,Utilities Shopping News,P,1,3,0.5,37
2021-02-26 12:24:10,Utilities News Social,N,2,3,1,71
2021-02-26 12:38:40,Search Shopping Social Utilities,P,1,4,0.6666666667,25
2021-02-26 12:53:11,Social News,P,1,3,0.5,114
2021-02-26 13:07:41,Utilities Shopping News,P,1,3,0.5,4
2021-02-26 13:22:12,Search Shopping Social Utilities,N,2,4,1.333333333,15
2021-02-26 13:36:43,Utilities News Social,P,1,3,0.5,118
2021-02-26 13:51:13,Search Shopping Social Utilities,N,2,4,1.333333333,42
2021-02-26 14:05:44,News Shopping  Browsers Social,P,1,6,1,19
2021-02-26 14:20:14,News Shopping  Browsers Social,P,1,6,1,3
2021-02-26 14:34:45,Presentation Meeting Email Project Email Utilities,G,3,6,3,26
2021-02-26 14:49:16,Social News,P,1,3,0.5,21
2021-02-26 15:03:46,Social News,N,2,3,1,75
2021-02-26 15:18:17,Message NMU Portal Email Writing,G,3,5,2.5,7
2021-02-26 15:32:47,Social News,P,1,3,0.5,115
2021-02-26 15:47:18,Utilities News Social,P,1,3,0.5,141
2021-02-26 16:01:49,Utilities Photos Music Social News,N,2,6,2,12
2021-02-26 16:16:19,Utilities News Social,N,2,3,1,25
2021-02-26 16:30:50,Presentation Meeting Email Project Email Utilities,G,3,6,3,99
2021-02-26 16:45:20,Presentation Meeting Email Project Email Utilities,G,3,6,3,78
2021-02-26 16:59:51,Utilities News Social,N,2,3,1,48
2021-02-26 17:14:22,Utilities Shopping News,N,2,3,1,38
2021-02-26 17:28:52,Utilities Shopping News,P,1,3,0.5,18
2021-02-26 17:43:23,News Shopping  Browsers Social,N,2,6,2,136
2021-02-26 17:57:53,Intelligence Email File Writing,G,3,4,2,102
2021-02-26 18:12:24,Utilities News Social,N,2,3,1,17
2021-02-26 18:26:55,Utilities News Social,N,2,3,1,60
2021-02-26 18:41:25,Utilities News Social,N,2,3,1,60
2021-02-26 18:55:56,Social News,N,2,3,1,71
2021-02-26 19:10:26,Search Shopping Social Utilities,N,2,4,1.333333333,59
2021-02-26 19:24:57,Intelligence Email File Writing,G,3,4,2,6
2021-02-26 19:39:28,Calendar Email Utilities Portal,G,3,4,2,183
2021-02-26 19:53:58,News Shopping  Browsers Social,N,2,6,2,7
2021-02-26 20:08:29,Calendar Email Utilities Utliities,G,3,4,2,53
2021-02-26 20:22:59,Social News,N,2,3,1,133
2021-02-26 20:37:30,Social News,N,2,3,1,118
2021-02-26 20:52:01,Intelligence Email File Writing,G,3,4,2,41
2021-02-26 21:06:31,Calendar Email Utilities Portal,G,3,4,2,17
2021-02-26 21:21:02,Spreadsheet Utilities Browsers Email,G,3,5,2.5,79
2021-02-26 21:35:32,Utilities News Social,N,2,3,1,14
2021-02-26 21:50:03,Social News,P,1,3,0.5,158
2021-02-26 22:04:34,Calendar Email Utilities Utliities,G,3,4,2,132
2021-02-26 22:19:04,Presentation Meeting Email Project Email Utilities,G,3,6,3,33
2021-02-26 22:33:35,Search Shopping Social Utilities,P,1,4,0.6666666667,18
2021-02-26 22:48:05,Utilities Shopping News,N,2,3,1,95
2021-02-26 23:02:36,Utilities Shopping News,P,1,3,0.5,96
2021-02-26 23:17:07,Social News,P,1,3,0.5,2
2021-02-26 23:31:37,News Shopping  Browsers Social,N,2,6,2,222
2021-02-26 23:46:08,Intelligence Email File Writing,G,3,4,2,118
2021-02-27 00:00:38,Utilities Shopping News,P,1,3,0.5,82
2021-02-27 00:15:09,Utilities Shopping News,N,2,3,1,83
2021-02-27 00:29:40,Presentation Meeting Email Project Email Utilities,G,3,6,3,100
2021-02-27 00:44:10,Utilities News Social,P,1,3,0.5,68
2021-02-27 00:58:41,Social News,P,1,3,0.5,154
2021-02-27 01:13:11,Intelligence Email File Writing,G,3,4,2,1
2021-02-27 01:27:42,Search Shopping Social Utilities,N,2,4,1.333333333,33
2021-02-27 01:42:13,Intelligence Email File Writing,G,3,4,2,25
2021-02-27 01:56:43,Message NMU Portal Email Writing,G,3,5,2.5,89
2021-02-27 02:11:14,Utilities Shopping News,N,2,3,1,134
2021-02-27 02:25:44,Message NMU Portal Email Writing,G,3,5,2.5,34
2021-02-27 02:40:15,News Shopping  Browsers Social,N,2,6,2,99
2021-02-27 02:54:46,Message NMU Portal Email Writing,G,3,5,2.5,44
2021-02-27 03:09:16,Utilities News Social,N,2,3,1,19
2021-02-27 03:23:47,Intelligence Email File Writing,G,3,4,2,80
2021-02-27 03:38:17,Social News,N,2,3,1,186
2021-02-27 03:52:48,Utilities News Social,N,2,3,1,22
2021-02-27 04:07:19,Utilities Shopping News,P,1,3,0.5,1
2021-02-27 04:21:49,Utilities Shopping News,N,2,3,1,72
2021-02-27 04:36:20,Spreadsheet Utilities Browsers Email,G,3,5,2.5,109
2021-02-27 04:50:50,Utilities News Social,P,1,3,0.5,36
2021-02-27 05:05:21,Utilities Photos Music Social News,P,1,6,1,164
2021-02-27 05:19:52,Utilities News Social,P,1,3,0.5,56
2021-02-27 05:34:22,Utilities News Social,N,2,3,1,126
2021-02-27 05:48:53,Utilities News Social,N,2,3,1,112
2021-02-27 06:03:23,Utilities Photos Music Social News,P,1,6,1,115
2021-02-27 06:17:54,Message NMU Portal Email Writing,G,3,5,2.5,26
2021-02-27 06:32:25,Calendar Email Utilities Portal,G,3,4,2,45
2021-02-27 06:46:55,Social News,N,2,3,1,73
2021-02-27 07:01:26,Utilities Shopping News,P,1,3,0.5,90
2021-02-27 07:15:56,Spreadsheet Utilities Browsers Email,G,3,5,2.5,93
2021-02-27 07:30:27,Search Shopping Social Utilities,N,2,4,1.333333333,1
2021-02-27 07:44:58,Utilities Shopping News,N,2,3,1,92
2021-02-27 07:59:28,Social News,N,2,3,1,29
2021-02-27 08:13:59,Utilities News Social,N,2,3,1,124
2021-02-27 08:28:29,Utilities Shopping News,N,2,3,1,122
2021-02-27 08:43:00,Intelligence Email File Writing,G,3,4,2,142
2021-02-27 08:57:31,Calendar Email Utilities Portal,G,3,4,2,122
2021-02-27 09:12:01,Message NMU Portal Email Writing,G,3,5,2.5,40
2021-02-27 09:26:32,Search Shopping Social Utilities,P,1,4,0.6666666667,54
2021-02-27 09:41:02,Utilities News Social,N,2,3,1,31
2021-02-27 09:55:33,Search Shopping Social Utilities,P,1,4,0.6666666667,130
2021-02-27 10:10:04,Utilities Shopping News,N,2,3,1,37
2021-02-27 10:24:34,Search Shopping Social Utilities,P,1,4,0.6666666667,64
2021-02-27 10:39:05,Intelligence Email File Writing,G,3,4,2,248
2021-02-27 10:53:35,Utilities Shopping News,N,2,3,1,83
2021-02-27 11:08:06,Utilities Photos Music Social News,N,2,6,2,76
2021-02-27 11:22:37,Utilities News Social,P,1,3,0.5,96
2021-02-27 11:37:07,Utilities Photos Music Social News,P,1,6,1,6
2021-02-27 11:51:38,Search Shopping Social Utilities,P,1,4,0.6666666667,26
2021-02-27 12:06:08,Utilities News Social,P,1,3,0.5,95
2021-02-27 12:20:39,Utilities Photos Music Social News,N,2,6,2,116
2021-02-27 12:35:10,Utilities Shopping News,P,1,3,0.5,37
2021-02-27 12:49:40,Utilities Shopping News,P,1,3,0.5,192
2021-02-27 13:04:11,Presentation Meeting Email Project Email Utilities,G,3,6,3,30
2021-02-27 13:18:41,Social News,N,2,3,1,13
2021-02-27 13:33:12,Utilities Shopping News,N,2,3,1,139
2021-02-27 13:47:43,News Shopping  Browsers Social,N,2,6,2,67
2021-02-27 14:02:13,Calendar Email Utilities Utliities,G,3,4,2,44
2021-02-27 14:16:44,Utilities News Social,P,1,3,0.5,212
2021-02-27 14:31:14,Social News,P,1,3,0.5,10
2021-02-27 14:45:45,Calendar Email Utilities Portal,G,3,4,2,63
2021-02-27 15:00:16,Message NMU Portal Email Writing,G,3,5,2.5,9
2021-02-27 15:14:46,Intelligence Email File Writing,G,3,4,2,100
2021-02-27 15:29:17,Intelligence Email File Writing,G,3,4,2,31
2021-02-27 15:43:47,Utilities Photos Music Social News,P,1,6,1,24
2021-02-27 15:58:18,Utilities News Social,N,2,3,1,2
2021-02-27 16:12:49,Social News,N,2,3,1,206
2021-02-27 16:27:19,Utilities News Social,N,2,3,1,171
2021-02-27 16:41:50,Message NMU Portal Email Writing,G,3,5,2.5,154
2021-02-27 16:56:20,Utilities News Social,P,1,3,0.5,49
2021-02-27 17:10:51,Presentation Meeting Email Project Email Utilities,G,3,6,3,212
2021-02-27 17:25:22,Presentation Meeting Email Project Email Utilities,G,3,6,3,74
2021-02-27 17:39:52,News Shopping  Browsers Social,N,2,6,2,141
2021-02-27 17:54:23,Message NMU Portal Email Writing,G,3,5,2.5,20
2021-02-27 18:08:53,News Shopping  Browsers Social,P,1,6,1,115
2021-02-27 18:23:24,Utilities News Social,P,1,3,0.5,6
2021-02-27 18:37:55,Utilities News Social,N,2,3,1,8
2021-02-27 18:52:25,Utilities Shopping News,N,2,3,1,244
2021-02-27 19:06:56,Intelligence Email File Writing,G,3,4,2,200
2021-02-27 19:21:26,Social News,P,1,3,0.5,41
2021-02-27 19:35:57,Social News,P,1,3,0.5,191
2021-02-27 19:50:28,Message NMU Portal Email Writing,G,3,5,2.5,127
2021-02-27 20:04:58,Social News,P,1,3,0.5,53
2021-02-27 20:19:29,Utilities News Social,N,2,3,1,36
2021-02-27 20:33:59,Utilities News Social,N,2,3,1,4
2021-02-27 20:48:30,Social News,N,2,3,1,56
2021-02-27 21:03:01,Utilities Shopping News,P,1,3,0.5,0
2021-02-27 21:17:31,News Shopping  Browsers Social,P,1,6,1,74
2021-02-27 21:32:02,News Shopping  Browsers Social,N,2,6,2,0
2021-02-27 21:46:32,Utilities Shopping News,N,2,3,1,226
2021-02-27 22:01:03,Social News,P,1,3,0.5,251
2021-02-27 22:15:34,Utilities News Social,P,1,3,0.5,70
2021-02-27 22:30:04,Utilities News Social,P,1,3,0.5,190
2021-02-27 22:44:35,Spreadsheet Utilities Browsers Email,G,3,5,2.5,109
2021-02-27 22:59:05,Calendar Email Utilities Portal,G,3,4,2,52
2021-02-27 23:13:36,Message NMU Portal Email Writing,G,3,5,2.5,14
2021-02-27 23:28:07,Utilities Shopping News,N,2,3,1,63
2021-02-27 23:42:37,Utilities Photos Music Social News,N,2,6,2,112
2021-02-27 23:57:08,Message NMU Portal Email Writing,G,3,5,2.5,144
2021-02-28 00:11:38,Spreadsheet Utilities Browsers Email,G,3,5,2.5,130
2021-02-28 00:26:09,Calendar Email Utilities Portal,G,3,4,2,19
2021-02-28 00:40:40,Presentation Meeting Email Project Email Utilities,G,3,6,3,41
2021-02-28 00:55:10,Utilities News Social,N,2,3,1,40
2021-02-28 01:09:41,Utilities News Social,N,2,3,1,25
2021-02-28 01:24:11,Search Shopping Social Utilities,P,1,4,0.6666666667,64
2021-02-28 01:38:42,Utilities News Social,P,1,3,0.5,115
2021-02-28 01:53:13,Utilities News Social,N,2,3,1,98
2021-02-28 02:07:43,Social News,N,2,3,1,56
2021-02-28 02:22:14,Search Shopping Social Utilities,P,1,4,0.6666666667,2
2021-02-28 02:36:44,News Shopping  Browsers Social,N,2,6,2,172
2021-02-28 02:51:15,Utilities Shopping News,N,2,3,1,49
2021-02-28 03:05:46,Social News,N,2,3,1,20
2021-02-28 03:20:16,Presentation Meeting Email Project Email Utilities,G,3,6,3,107
2021-02-28 03:34:47,Intelligence Email File Writing,G,3,4,2,73
2021-02-28 03:49:17,Utilities News Social,N,2,3,1,77
2021-02-28 04:03:48,Message NMU Portal Email Writing,G,3,5,2.5,105
2021-02-28 04:18:19,Presentation Meeting Email Project Email Utilities,G,3,6,3,87
2021-02-28 04:32:49,Utilities News Social,N,2,3,1,69
2021-02-28 04:47:20,Message NMU Portal Email Writing,G,3,5,2.5,73
2021-02-28 05:01:50,Utilities News Social,P,1,3,0.5,74
2021-02-28 05:16:21,Utilities Photos Music Social News,P,1,6,1,183
2021-02-28 05:30:52,News Shopping  Browsers Social,N,2,6,2,20
2021-02-28 05:45:22,Utilities Shopping News,N,2,3,1,35
2021-02-28 05:59:53,Intelligence Email File Writing,G,3,4,2,43
2021-02-28 06:14:23,Presentation Meeting Email Project Email Utilities,G,3,6,3,128
2021-02-28 06:28:54,Spreadsheet Utilities Browsers Email,G,3,5,2.5,236
2021-02-28 06:43:25,Social News,N,2,3,1,69
2021-02-28 06:57:55,News Shopping  Browsers Social,N,2,6,2,32
2021-02-28 07:12:26,Utilities News Social,N,2,3,1,0
2021-02-28 07:26:56,Search Shopping Social Utilities,P,1,4,0.6666666667,50
2021-02-28 07:41:27,Utilities News Social,P,1,3,0.5,49
2021-02-28 07:55:58,Utilities News Social,P,1,3,0.5,44
2021-02-28 08:10:28,Social News,N,2,3,1,35
2021-02-28 08:24:59,Calendar Email Utilities Utliities,G,3,4,2,161
2021-02-28 08:39:29,Calendar Email Utilities Portal,G,3,4,2,75
2021-02-28 08:54:00,News Shopping  Browsers Social,P,1,6,1,31
2021-02-28 09:08:31,Social News,P,1,3,0.5,198
2021-02-28 09:23:01,Social News,N,2,3,1,47
2021-02-28 09:37:32,Presentation Meeting Email Project Email Utilities,G,3,6,3,221
2021-02-28 09:52:02,Utilities Shopping News,P,1,3,0.5,22
2021-02-28 10:06:33,Intelligence Email File Writing,G,3,4,2,28
2021-02-28 10:21:04,News Shopping  Browsers Social,N,2,6,2,26
2021-02-28 10:35:34,Utilities Shopping News,N,2,3,1,48
2021-02-28 10:50:05,Spreadsheet Utilities Browsers Email,G,3,5,2.5,115
2021-02-28 11:04:35,Utilities News Social,N,2,3,1,12
2021-02-28 11:19:06,Utilities Photos Music Social News,P,1,6,1,1
2021-02-28 11:33:37,Utilities News Social,N,2,3,1,31
2021-02-28 11:48:07,News Shopping  Browsers Social,P,1,6,1,222
2021-02-28 12:02:38,Utilities News Social,N,2,3,1,2
2021-02-28 12:17:08,Search Shopping Social Utilities,P,1,4,0.6666666667,68
2021-02-28 12:31:39,Utilities News Social,N,2,3,1,86
2021-02-28 12:46:10,Message NMU Portal Email Writing,G,3,5,2.5,76
2021-02-28 13:00:40,Calendar Email Utilities Portal,G,3,4,2,29
2021-02-28 13:15:11,Intelligence Email File Writing,G,3,4,2,0
2021-02-28 13:29:41,Utilities Shopping News,N,2,3,1,98
2021-02-28 13:44:12,Message NMU Portal Email Writing,G,3,5,2.5,81
2021-02-28 13:58:43,Message NMU Portal Email Writing,G,3,5,2.5,68
2021-02-28 14:13:13,Social News,P,1,3,0.5,184
2021-02-28 14:27:44,Social News,P,1,3,0.5,20
2021-02-28 14:42:14,Utilities News Social,P,1,3,0.5,63
2021-02-28 14:56:45,Presentation Meeting Email Project Email Utilities,G,3,6,3,114
2021-02-28 15:11:16,Presentation Meeting Email Project Email Utilities,G,3,6,3,90
2021-02-28 15:25:46,Message NMU Portal Email Writing,G,3,5,2.5,47
2021-02-28 15:40:17,Spreadsheet Utilities Browsers Email,G,3,5,2.5,81
2021-02-28 15:54:47,Calendar Email Utilities Portal,G,3,4,2,139
2021-02-28 16:09:18,News Shopping  Browsers Social,N,2,6,2,5
